title,release_date,imdb_id,tmdb_id,overview,origin_country,directors,cast_top5,genres,production_companies,production_countries
딥 블루 씨 3,2020-08-25,tt11946300,703745,"모잠비크 해협 '리틀 해피' 어촌 마을. 800명이 살던 작은 인공 섬은 해수면 상승으로 2명만 남게 되고 엠마, 숀, 스핀, 마야는 유기체를 식별하고 연구하는 트라이톤 데이터베이스를 수집한다. 백상아리부터 작은 물고기까지 아름다운 바다 생물을 연구하는 엠마. 사람을 죽인 황소상어를 찾고 있는 러처드와 루카스의 팀이 인공 섬에 도착한다. 무리 지어 사냥하고 강에서 사람을 죽인 황소상어를 막고 무엇이 문제인지 알아내기 위해 제약회사에 고용된 엠마의 동창 리처드. 곧 황소상어에 죽은 백상아리가 발견되고 리처드 일행이 상어에게 당하자 그들을 돕기로 한 엠마가 트라이톤 시스템으로 황소 상어를 추적한다. 엠마가 리처드 일행의 숨겨진 음모와 식인 상어에 맞서며 진행되는 영화.",US,John Pogue,"Tania Raymonde, 나다니엘 부졸릭, Emerson Brooks, Bren Foster, Reina Aoi","액션, 공포, SF",Roserock Films,US
"불사조, 비상하다",2020-08-26,tt10851618,726887,"장애란 무엇이며, 정상이란 무엇인가. 탁월함은 어디에서 오는가. 각자의 도전을 돌아보는 패럴림픽 선수들. 한계를 넘어, 가능성을 만드는 그들의 이야기를 만난다.",US,"Peter Ettedgui, Ian Bonhôte","Bebe Vio, Tatyana McFadden, Jonnie Peacock, Jean-Babtiste Alaize, 서식스 공작 해리",다큐멘터리,"HTYT Films, Misfits Entertainment, Passion Pictures, Ventureland","GB, US"
실종: 사라진 사람들,2020-08-26,tt11272898,720395,"전 세계 프리 라이더들의 메카로 알려진 블랙 릿지에 커플 미아와 맥스가 도착한다. 하지만, 실종자가 급증한 블랙 릿지는 이미 폐쇄되었고 계획된 프로포즈를 망치고 싶지 않았던 맥스는 미아와 몰래 그곳으로 향한다. 곧이어 의문의 존재가 맹렬하게 추격하기 시작하는데…",US,Stanislav Kapralov,"Іванна Сахно, Olga Sulzhenko, Ihar Kankov, Tamar Bziava, Gia Japharioze","공포, 스릴러",Solar Media Entertainment,"GE, UA"
디 오너스,2020-08-27,tt9806370,659986,"허긴스 박사의 집에 대형 금고가 있다는 테리의 말을 듣고, 네이슨과 가즈는 금고 안에 있을 현금을 훔치려고 계획한다. 테리, 네이슨 그리고 가즈는 차 안에서 허긴스 박사의 저택을 훔쳐보며, 리처드, 엘렌 부부가 집에서 나가기를 기다린다. 그때 자동차 소유자인 메리가 그들 앞에 나타나, 출근해야 되니 자동차를 돌려 달라고 네이슨에게 말한다. 네이슨은 메리에게 잠시만 기다려 달라고 부탁한 뒤, 테리, 가즈와 함께 아무도 없는 허긴스 박사의 집으로 들어간다. 하지만 지하실에 있는 다이얼 방식의 금고를 열지 못하던 그들은, 박사가 집에 오기를 기다렸다가 협박해서 비밀 번호를 알아내기로 계획을 변경한다. 그 후 애인 네이슨의 부탁에 따라 허긴스 박사의 집안까지 들어온 메리는, 임신했다고 테리에게 고백한다. 얼마 후, 네이슨 일행은 집으로 돌아온 리처드에게 비밀 번호를 달라고 협박하지만, 스타킹을 쓴 테리와 네이슨의 정체를 알고 있는 리처드 박사는 쉽게 입을 열지 않는다. 가즈는 리처드가 비밀 번호를 말하지 않으면 엘렌의 손가락을 자르라고 네이슨에게 말하는데...",US,Julius Berg,"메이지 윌리엄스, Sylvester McCoy, Rita Tushingham, Jake Curran, Andrew Ellis","공포, 미스터리, 스릴러","Logical Pictures, Wild Bunch, XYZ Films, BlueLight","FR, GB"
"피니와 퍼브 무비: 캔디스, 우주에 맞서다",2020-08-27,tt1817232,594328,"동생들의 장난을 엄마한테 일러바치는 데 매번 실패한 캔디스는 온 우주가 자기 편이 아니라며 투덜댄다. 그러던 어느 날, 캔디스는 정체불명의 우주선에 실려 이상한 행성에 내리게 되고, 그곳에서 모두 자신을 영웅대접 하자 행복한 시간을 보낸다. 그 사이, 캔디스를 구하기 위해 외계 행성으로 향한 피니와 퍼브는 살벌한 진실을 알게 된다.",US,"댄 포벤마이어, Bob Bowen","애슐리 티스데일, 빈센트 마텔라, David Errigo Jr., 댄 포벤마이어, Olivia Olson","가족, 애니메이션, SF, 코미디",Disney Television Animation,US
엑설런트 어드벤쳐 3,2020-08-27,tt1086064,501979,30년 전 끝내주는 음악을 위해 미래와 과거를 오갔지만 아무것도 만들어내지 못한 채 시간만 보내다 어느덧 중년이 된 빌과 테드. 그러던 중 그들과 시간여행을 했던 루퍼스의 딸이 나타나 700년 뒤 미래로 빌과 테드를 데려간다. 그리고 또다시 주어진 일생일대의 미션. 시간과 공간을 뛰어넘어 인류를 하나로 만들 노래를 만들어내지 못하면 80분 뒤 세상은 종말한다는 것. 발등에 불똥이 떨어진 빌과 테드는 미래의 자신들에게 미래의 음악을 찾아 또다시 시간여행을 시작한다.,US,Dean Parisot,"키아누 리브스, Alex Winter, 크리스틴 샬, 사마라 위빙, Jack Haven","코미디, SF, 모험","Endeavor Content, Hammerstone Studios, TinRes Entertainment, Many Rivers Productions, Cittadino/Dugan Entertainment, Orion Pictures, Bloom","BS, CA, US"
워 위드 그랜파,2020-08-27,tt4532038,425001,"할아버지 ‘에드’에게 방을 뺏겨 다락방 신세가 된 손자 ‘피터’.  방을 되찾기 위해 할아버지를 골탕 먹이려 하지만 호락호락하지 않다. 계속되는 ‘피터’의 도발에 ‘에드’의 반격이 시작되고,  방을 사수하기 위한 소리 없는 전쟁이 시작되는데…!",US,Tim Hill,"로버트 드 니로, 우마 서먼, Rob Riggle, 오크스 페글리, Laura Marano","코미디, 가족","Marro Films, EFO Films, Tri G, West Madison Entertainment",US
산타나,2020-08-28,tt11769162,734309,오래전 부모를 살해한 원수. 마약 조직 보스의 숨겨진 정체가 드디어 드러난다. 성격은 다르지만 목적은 같은 형제. 범죄수사국 요원과 장군이 목숨 건 복수를 시작한다.,US,"Maradona Dias Dos Santos, Chris Roland","Paulo Americano, Raúl Rosário, David O'Hara, Rapulana Seiphemo, Hakeem Kae-Kazim",액션,,"AO, ZA"
센티그레이드,2020-08-28,tt8945942,680028,"눈 떠보니 차 안에 갇힌 부부!  출산을 앞둔 소설가와 그의 남편,  노르웨이의 추운 지방에서 폭설을 만나 차가 얼어버린 눈 속에 갇혔다! 차의 시동은 걸리지 않고 전화기 배터리는 방전되었다. 아무리 소리쳐도 도와줄 사람의 기척은 느껴지지 않는다. 영하 40도를 오가는 극한의 날씨와 얼마 남지 않은 식량..... 설상가상 만삭인 소설가는 진통까지 느끼는데...  과연 그들은 이 최악의 상황에서 살아남을 수 있을까?",US,Brendan Walsh,"Genesis Rodriguez, 빈센트 피아자, Benjamin Sokolow, Emily Bayiokos",스릴러,"Manhattan Productions, Phiphen Pictures",US
더 빈지,2020-08-28,tt10994688,647265,"머지않은 미래, 정부가 모든 음주와 약물 복용을 불법으로 규정한다. 단, 1년에 하루만 빼고. 고등학교 졸업반인 그리핀, 해그스와 앤드루는 그들의 모든 꿈이 현실이 될 최고의 파티를 향한 여정을 시작하는데... 정신 나간 교장(빈스 본 역)과 폭력적인 형제들, 길거리에 떠도는 야생 동물이라는 장애물을 헤쳐야만 한다. 하지만 그게 바로 재미! 또한 친구들의 우정이 시험대에 오르고, 애정 전선에 금이 가는 것은 물론 친구들의 머릿속은 온통 뒤죽박죽된다. 이제 확실한 것은 한 가지뿐. 이날의 파티 이후 누구의 삶도 예전과 가을 수 없다는 것!",US,Jeremy Garelick,"스카일러 거손도, Dexter Darden, Eduardo Franco, 빈스 본, Grace Van Dien",코미디,"American High, LD Entertainment",US
록스타처럼!,2020-08-28,tt3155342,615466,"활기와 재능이 넘치는 10대 소녀 앰버. 그 애에겐 커다란 비밀이 있다. 집이 없어 스쿨버스에 산다는 사실. 느닷없는 비극 앞에서, 앰버는 도움받는 법을 배울 수 있을까.",US,Brett Haley,"아울리이 크러발리오, Rhenzy Feliz, Justina Machado, 주디 레이예스, Anthony Jacques",드라마,"The Gotham Group, Temple Hill Entertainment",US
위 섬온 더 다크니스,2020-08-28,tt8058874,546724,"세 명의 친구가 헤비메탈 콘서트를 가기 위해 먼 곳으로 여행을 떠난다. 그 곳에서 그들은 순진하면서도 재미있어 보이는 세 명의 뮤지션 청년들을 만난다. 뜨거운 밤을 보내기 위해 일행 중 한 친구의 시골집으로 향하고, 분위기가 무르익어 가지만, 어느 순간부터 끔찍한 밤으로 변하고 만다. 갑자기 나타난 시체들. 과연 누굴 믿을 수 있을까?! 그 가운데 악마 숭배 집단의 소행으로 추정되는 살인 사건이 마을에서 벌어지고 있었다.",US,Marc Meyers,"알렉산드라 다다리오, Keean Johnson, 로건 밀러, Amy Forsyth, Austin Swift","공포, 스릴러","Common Enemy, The Fyzz, Magna Entertainment, Iconic Media One, Highland Film Group, LB Entertainment, Litecoin Foundation, Nightshade Entertainment","US, GB"
이제 그만 끝낼까 해,2020-08-28,tt7939766,500840,"연인으로 떠나는 첫 여행, 기대감은커녕 한 가지 생각만 맴돈다. 이제 그만 끝낼까 해. 한 여자가 새로 사귄 남자 친구 제이크의 부모님이 계신 농장으로 향한다. 그리고 어딘가 모르게 기이한 그의 어머니와 아버지를 만나고 눈보라에 발이 묶이면서 의문을 품게 된다. 그와 그녀 자신에 대해. 눈앞에 보이는 현실과 이제까지 알고 있고 이해하고 있다고 생각했던 모든 것에 대해.",US,찰리 카우프만,"제시 플레먼스, 제시 버클리, 토니 콜렛, 데이비드 슐리스, Guy Boyd","미스터리, 스릴러, 공포","Likely Story, Projective Testing Service",US
쿵후 타이거,2020-08-30,tt6060444,731738,"사부와 형제에 대한 충성을 맹세하며 무술을 연마했던 전설의 타이거 삼총사는 30년의 시간이 흐르고 이젠 별 볼일 없는 아저씨들이 되었다. 어느 날 사부가 의문의 죽음을 당했다는 소식을 듣고 오랜만에 재회한 그들은 진실을 밝히고 복수를 하기 위해 의기투합한다. 짠내 폭발 아재들의 쿵후 본능이 깨어난다!",US,Quoc Bao Tran,"Alain Uy, Ron Yuan, Mykel Shannon Jenkins, 유지 오쿠모토, Yoshi Sudarso","액션, 코미디","Beimo Films, Persistence of Vision Films",US
아웃브레이크 호텔,2020-08-30,tt9054692,728796,"어느 호텔에서 의문의 바이러스가 퍼진다. 감염되면 포악하고 흉측하게 변하면서 결국은 고통스럽게 사망하는 절망적인 공간에서, 주인공들은 처절한 탈출을 시작한다.",US,Francesco Giannini,"Carolina Bartczak, 釈由美子, Mark Gibson, Julian Richings, Vlasta Vrana","공포, 스릴러",Franky Films,CA
솔리타리,2020-08-31,tt11266868,725273,"우주의 캡슐에서 깨어난 아이작과 알라나. 범죄인 우주 식민지 이주 프로젝트에 의해 개척지로 이동 중에 모선의 폭발로 난파되었다. 줄어드는 산소, 탈출구도 구조대도 없다. 반드시 생존하고 귀환하라! 생존률 제로의 스페이스 스릴러를 만난다!",US,Luke Armstrong,"Johnny Sachon, Lottie Tolhurst, Brian Bovell, Connie Jenkins-Greig, Michael Condron",SF,Inspired Pictures,GB
더 매치: 1944,2020-09-01,tt6639482,840283,"꼭 이기고 싶었던 그날  2차 세계대전 감동 스토리  ​ 2차 세계대전 중 아돌프 히틀러의 생일을 기념하기 위해 독일군 정예 팀과 전직 축구 선수들과 정치범들로 구성된 수용소 수감자들 간의 축구 시합을 개회하게 된다. 비극적인 전쟁으로 가족을 잃고 힘들어하는 모두를 위하여 나치 축구팀의 편파적인 판정의 난관을 무릅쓰고 승리를 위하여 다시 하나의 팀으로 뭉치게 되는데…",US,"Dominik Sedlar, Jakov Sedlar","Franco Nero, Caspar Phillipson, Filip Tallhamn, Andrej Dojkić, Viktor Kulhanek","드라마, 역사, 전쟁","Ineomedia, Nexus Productions, Ollendorff Center, Oluja Film, VISION Studios","HR, US"
바비의 프린세스 어드벤처,2020-09-01,tt12767498,738215,왕국의 공주로 사는 건 어떨까? 바비와 똑 닮은 공주의 왕국에 초대받은 바비와 친구들. 근데 공주가 바비에게 딱 일주일만 바꿔 살아보자고 한다. 바비는 공주 역할을 잘 해낼 수 있을까? 바비의 파란만장 프린세스 모험이 지금 시작된다.,US,Conrad Helten,"America Young, 에리카 린드벡, Stephanie Sheh, Emma Adele Galvin, Ritesh Rajan","애니메이션, 음악, 가족","Mattel Television, Mattel, Mainframe Studios",US
보스 베이비: 우리 아기를 찾아라!,2020-09-01,tt12917148,735364,나에게 보스가 될 자질이 있는가. 확인하고 싶은 사람? 이번 인터랙티브 스페셜을 놓치지 마시게. 베이비 나라의 업무는 16개. 자네에게 딱 맞는 일을 우리가 찾아주지.,US,"Pete Jacobs, Dan Forgione, Matt Whitlock","플룰라 보르크, Alex Cazares, 리스 다비, Pierce Gagnon, Jake Green","코미디, 가족, 애니메이션",DreamWorks Animation Television,US
블러드 머신,2020-09-01,tt6197070,536517,두 명의 우주 현상금 사냥꾼은 도주 중인 우주선을 발견한다. 그리고 그 폐허가 된 우주선에서 마치 영혼이 몸을 떠나는 것처럼 기계에서 벗어나려고 애쓰는 젊은 여성의 모습을 한 인공지능 로봇을 발견한다. 이 현상을 목격한 사냥꾼들은 이에 대한 해답을 찾기 위해 인공지능 로봇을 추적하며 우주를 누빈다. 사냥꾼들은 이 ‘벌거벗은’ 인공지능 로봇과 그 격리시설에 관한 기원과 도전을 알지 못한 채 아주 놀라운 상황에 처하게 된다.,US,"Raphaël Hernandez, Savitri Joly-Gonfard","Elisa Lasowski, Anders Heinrichsen, Christian Erickson, Natasha Cashman, Walter Dickerson","SF, 공포","Logical Pictures, Rumble Fish Productions",FR
"러브, 개런티드",2020-09-02,tt11100856,644090,어려운 이들을 돕느라 돈이 궁해진 변호사. 그녀 앞에 웬일로 돈이 되는 새 의뢰인이 나타난다. 그런데 뭐? 사랑을 찾을 거라고 보장한 데이팅 사이트를 소송하고 싶다고?,US,Mark Steven Johnson,"레이첼 리 쿡, 데이먼 웨이언스 주니어, 헤더 그레이엄, Caitlin Howden, Brendan Taylor","로맨스, 코미디",,US
안테벨룸,2020-09-02,tt10065694,627290,"남북전쟁이 한창인 가운데 남부의 한 농장에서 주인공 에덴을 포함한 흑인 노예들은 매일 매일이 지옥 같은 삶을 살고 있었다. 어느날 잠에서 깬 에덴은, 자신이 베로니카라는 유명 작가이자 인권 운동가이며 남편과 사랑스러운 딸과 함께 현대에 살고 있는 것을 알게 되는데...",US,"Gerard Bush, Christopher Renz","자넬 모네, 에릭 랭, 제나 말론, Jack Huston, 키어시 클레먼스",공포,"Lionsgate, QC Entertainment",US
애프터: 그 후,2020-09-02,tt10362466,613504,"""너만의 테사는 더 이상 없어!""  첫사랑 하딘이 자신과의 연애를 내기에 걸었다는 비밀을 알게 된 '테사'  둘은 헤어지지만 서로의 살결과 숨결을 끊지 못하며 아슬아슬한 썸을 이어간다. 이후 대학 졸업을 앞둔 취준생 테사는 대형 출판사의 인턴십에 합격하고  거친 하딘과는 180도 다른 젠틀한 직장 남사친 '트레버'를 만나게 된다. ""테사의 두 번째 남자를 만났다"" 런던으로 떠나기 전에 테사를 향한 진심을 전하고 싶었던 '하딘' 테사의 용서를 기다리며 과거의 잘못을 하나씩 고쳐나간다.  워크숍 파티에서 취한 테사의 연락에 하딘은 기대 반, 걱정 반 마음으로 결국 테사의 호텔 룸에 찾아가고, 샤워실에서 그녀석 '트레버'와 마주치는데…",US,Roger Kumble,"Josephine Langford, 히어로 파인스 티핀, 딜런 스프라우스, Louise Lombard, Charlie Weber","로맨스, 드라마","Voltage Pictures, Offspring Entertainment, Frayed Pages Entertainment, Wattpad",US
